__v,_id,county.countyName,county.district,county.id,parishName
0,628bce1492350ef89ea83939,Ovar,,628b5158e8716e1f3cade3ea,São João de Ovar
0,628bce1a92350ef89ea8393c,Ovar,,628b5158e8716e1f3cade3ea,Arada
0,628bce2192350ef89ea8393f,Ovar,,628b5158e8716e1f3cade3ea,S. Vicente de Pereira
0,628bceda92350ef89ea83948,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Carregosa
0,628bcee092350ef89ea8394b,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Cesar
0,628bcee592350ef89ea8394e,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Fajões
0,628bceec92350ef89ea83951,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Loureiro
0,628bcef292350ef89ea83954,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Macieira de Sarnes
0,628bcefb92350ef89ea83957,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Nogueira do Cravo e Pindelo
0,628bcf0a92350ef89ea8395a,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Oliveira de Azeméis
0,628bcf1192350ef89ea8395d,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Ossela
0,628bcf3c92350ef89ea83963,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,"Pinheiro da Bemposta, Travanca e Palmaz"
0,628bcf4692350ef89ea83966,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,São Martinho da Gândara
0,628bcf4e92350ef89ea83969,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,São Roque
0,628bcf5692350ef89ea8396c,Oliveira de Azeméis,,628b5160e8716e1f3cade3ed,Vila de Cucujães
0,628bd0cb92350ef89ea83980,Oliveira do Bairro,,628b5170e8716e1f3cade3f0,"Bustos, Troviscal e Mamarrosa"
0,628bd0d892350ef89ea83986,Oliveira do Bairro,,628b5170e8716e1f3cade3f0,Oiã
0,628bd0df92350ef89ea83989,Oliveira do Bairro,,628b5170e8716e1f3cade3f0,Oliveira do Bairro
0,628bd0e692350ef89ea8398c,Oliveira do Bairro,,628b5170e8716e1f3cade3f0,Palhaça
0,628bd34692350ef89ea8399e,São João da Madeira,,628b517ae8716e1f3cade3f3,Cucujães
0,628bd34c92350ef89ea839a1,São João da Madeira,,628b517ae8716e1f3cade3f3,São Roque
0,628bd35492350ef89ea839a4,São João da Madeira,,628b517ae8716e1f3cade3f3,Milheirós de Poiares
0,628bd35b92350ef89ea839a7,São João da Madeira,,628b517ae8716e1f3cade3f3,Arrifana
0,628bd5d492350ef89ea839b0,Sever do Vouga,,628b5184e8716e1f3cade3f6,Cedrim do Vouga
0,628bd5df92350ef89ea839b3,Sever do Vouga,,628b5184e8716e1f3cade3f6,Couto de Esteves
0,628bd5e892350ef89ea839b6,Sever do Vouga,,628b5184e8716e1f3cade3f6,Dornelas
0,628bd5fa92350ef89ea839b9,Sever do Vouga,,628b5184e8716e1f3cade3f6,Paradela do Vouga
0,628bd60292350ef89ea839bc,Sever do Vouga,,628b5184e8716e1f3cade3f6,Pessegueiro do Vouga
0,628bd60c92350ef89ea839bf,Sever do Vouga,,628b5184e8716e1f3cade3f6,Rocas do Vouga
0,628bd61492350ef89ea839c2,Sever do Vouga,,628b5184e8716e1f3cade3f6,Sever do Vouga
0,628bd61d92350ef89ea839c5,Sever do Vouga,,628b5184e8716e1f3cade3f6,Silva Escura e Talhadas
0,628bd68992350ef89ea839ce,Vagos,,628b518ce8716e1f3cade3f9,Fonte de Angeão e Covão do Lobo
0,628bd69992350ef89ea839d1,Vagos,,628b518ce8716e1f3cade3f9,Ponte de Vagos e Santa Catarina
0,628bd6a292350ef89ea839d4,Vagos,,628b518ce8716e1f3cade3f9,Vagos e Santo António
0,628bd6a892350ef89ea839d7,Vagos,,628b518ce8716e1f3cade3f9,Calvão
0,628bd6af92350ef89ea839da,Vagos,,628b518ce8716e1f3cade3f9,Gafanha da Boa Hora
0,628bd6b692350ef89ea839dd,Vagos,,628b518ce8716e1f3cade3f9,Ouca
0,628bd6c592350ef89ea839e0,Vagos,,628b518ce8716e1f3cade3f9,Santo André de Vagos
